song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
311000,0.92,0.151,0.127,0.953,2,0.0951,-24.148,1,0.0398,89.794,4,0.0626
176346,2.64e-05,0.38,0.988,7.86e-05,1,0.368,-2.042,1,0.0639,186.113,4,0.769
290466,0.302,0.558,0.435,0.0,1,0.0351,-6.812,1,0.0264,122.385,3,0.199
148400,0.585,0.413,0.254,0.0469,1,0.138,-9.899,1,0.0281,76.904,4,0.526
191226,0.113,0.537,0.698,0.0012,4,0.265,-4.821,0,0.0258,176.203,4,0.695
245933,0.00571,0.715,0.937,0.0415,10,0.0958,-6.613,0,0.0388,125.025,4,0.897
162886,0.00908,0.921,0.748,0.0,1,0.0798,-5.093,1,0.13,139.979,4,0.801
289970,0.82,0.49,0.404,0.245,5,0.122,-13.308,1,0.0278,140.053,3,0.281
189493,0.0998,0.694,0.63,0.000635,7,0.12,-6.84,0,0.162,90.045,4,0.341
196520,0.108,0.861,0.693,0.000258,0,0.0814,-5.507,0,0.0652,128.992,4,0.802
250946,0.000329,0.648,0.812,0.0369,11,0.0857,-7.585,0,0.0414,128.178,4,0.122
190946,0.193,0.579,0.904,0.0,5,0.064,-2.729,1,0.0618,82.014,4,0.681
213493,0.000177,0.306,0.937,0.0119,8,0.0864,-8.014,1,0.117,157.345,4,0.218
179946,0.0959,0.731,0.881,7.92e-06,2,0.172,-4.318,1,0.136,103.129,4,0.612
236250,0.131,0.861,0.603,8.8e-06,2,0.179,-9.929,1,0.295,144.024,4,0.606
201960,0.00347,0.656,0.932,0.00147,4,0.144,-3.405,0,0.0708,130.936,4,0.544
388426,0.0153,0.763,0.653,0.00208,0,0.113,-9.591,1,0.0589,118.137,4,0.748
320400,0.614,0.508,0.234,0.000163,7,0.111,-8.724,1,0.109,195.092,4,0.392
197124,0.00281,0.633,0.976,1.29e-05,8,0.382,-5.362,1,0.0519,142.027,4,0.493
129463,0.766,0.571,0.399,0.0146,4,0.0926,-11.919,1,0.0364,141.922,4,0.611
157733,0.882,0.903,0.275,0.000103,2,0.448,-13.124,1,0.0675,112.322,4,0.964
218134,0.112,0.772,0.765,0.00718,9,0.0998,-6.281,1,0.0452,107.015,4,0.661
193348,0.000968,0.64,0.951,0.897,2,0.231,-5.598,1,0.0479,125.013,4,0.592
243187,0.0953,0.6,0.653,0.0,1,0.122,-8.309,0,0.0594,119.994,4,0.43
284814,0.0536,0.706,0.966,0.0,0,0.0566,-1.266,1,0.0564,124.003,4,0.97
209266,0.00434,0.647,0.964,0.0036,9,0.15,-4.225,0,0.06,126.942,4,0.875
152340,0.994,0.272,0.00266,0.866,8,0.103,-31.238,1,0.0424,72.151,4,0.0573
343099,0.0367,0.85,0.785,0.0,8,0.155,-4.963,0,0.345,145.063,4,0.718
188857,0.459,0.92,0.647,0.00855,0,0.0766,-8.553,1,0.119,105.011,4,0.259
196880,0.0348,0.726,0.681,4.87e-05,0,0.088,-5.743,1,0.0766,144.034,4,0.311
189466,0.0179,0.638,0.817,0.0,10,0.338,-5.021,0,0.0636,101.028,4,0.716
206243,0.216,0.749,0.675,1.95e-06,6,0.125,-9.776,1,0.0421,125.957,4,0.591
220238,0.0192,0.694,0.832,0.0,5,0.355,-3.038,0,0.0598,135.011,4,0.424
209506,0.248,0.774,0.616,0.0281,0,0.0647,-7.509,0,0.0449,97.501,4,0.792
313466,0.0889,0.321,0.627,0.00878,8,0.0699,-9.509,0,0.0542,132.855,4,0.141
184814,0.203,0.578,0.491,0.000378,11,0.182,-8.544,0,0.21,98.273,4,0.64
222706,0.0678,0.54,0.96,2.34e-06,0,0.342,-2.971,0,0.0521,122.761,4,0.802
145106,0.536,0.429,0.543,2.54e-05,5,0.125,-9.139,1,0.0347,122.619,4,0.693
160705,0.338,0.709,0.607,7.27e-05,5,0.105,-9.123,0,0.0312,137.524,4,0.963
199653,0.462,0.478,0.588,0.00109,8,0.069,-8.032,1,0.0304,110.918,4,0.341
154360,0.138,0.674,0.621,5.38e-05,2,0.0719,-13.429,1,0.0687,168.886,4,0.927
198600,8.08e-05,0.715,0.732,0.948,10,0.464,-8.971,0,0.0565,99.036,4,0.0448
212424,0.453,0.459,0.587,0.0,9,0.307,-6.983,1,0.0785,113.901,4,0.581
202914,0.117,0.661,0.651,1.32e-05,7,0.056,-3.771,0,0.0499,87.46,4,0.368
340907,0.00752,0.284,0.875,0.000461,11,0.402,-6.069,0,0.0422,75.009,4,0.595
233693,0.475,0.667,0.753,0.0,10,0.0915,-3.035,1,0.0336,124.979,4,0.699
163906,0.0258,0.753,0.78,0.0,9,0.0694,-5.835,1,0.0826,163.962,4,0.534
191870,0.000451,0.617,0.906,0.0,1,0.0716,-4.822,1,0.0311,119.017,4,0.807
189493,0.0998,0.694,0.63,0.000635,7,0.12,-6.84,0,0.162,90.045,4,0.341
227360,0.0265,0.658,0.535,0.0,9,0.2,-8.983,0,0.0573,110.684,4,0.419
295564,0.00128,0.787,0.497,0.87,0,0.205,-8.181,1,0.0443,130.026,4,0.659
480920,0.897,0.295,0.37,0.0164,10,0.117,-11.523,0,0.0345,138.124,3,0.218
217633,0.0632,0.554,0.667,1.43e-05,7,0.0686,-9.343,1,0.0439,100.017,4,0.281
201707,0.0956,0.708,0.648,0.0,6,0.134,-5.626,1,0.0449,143.955,4,0.338
183995,0.143,0.761,0.827,0.0,1,0.116,-3.146,1,0.284,105.021,4,0.962
192106,0.0405,0.677,0.682,0.0,9,0.0351,-6.879,1,0.0361,106.279,4,0.875
211800,0.233,0.786,0.396,0.000912,1,0.124,-14.489,1,0.312,193.5,4,0.376
258826,0.0208,0.583,0.786,0.0,2,0.188,-3.142,0,0.0301,123.052,4,0.573
290920,0.369,0.623,0.428,1.37e-05,2,0.0529,-13.345,0,0.0946,125.066,3,0.594
233613,0.299,0.511,0.724,0.0,3,0.322,-7.412,1,0.0287,89.989,4,0.791
203160,0.166,0.616,0.989,0.0,9,0.172,-1.698,0,0.0483,95.036,4,0.902
182160,7.05e-05,0.509,0.992,0.158,0,0.35,-3.099,0,0.0724,119.957,4,0.479
195789,0.35,0.6,0.871,0.0,0,0.0584,-4.527,1,0.0492,113.967,4,0.511
284480,0.0292,0.761,0.847,2.26e-06,7,0.39,-3.068,1,0.0417,91.519,4,0.765
228543,0.298,0.376,0.537,0.000235,10,0.0953,-9.294,1,0.07,91.783,3,0.29
282711,0.225,0.867,0.647,0.0,10,0.24,-6.347,1,0.0805,118.008,4,0.663
238173,0.0104,0.588,0.67,3.33e-06,0,0.338,-6.439,1,0.0473,118.159,4,0.505
211688,0.958,0.512,0.368,0.0157,7,0.0613,-12.328,1,0.0425,181.676,4,0.612
183750,0.00145,0.805,0.949,0.795,6,0.0655,-2.404,1,0.0471,128.005,4,0.663
280827,0.638,0.776,0.335,0.000126,9,0.15,-10.152,1,0.0614,127.754,4,0.54
213427,0.00312,0.583,0.732,9.86e-06,11,0.269,-5.728,0,0.0457,145.992,4,0.276
200360,0.00523,0.733,0.637,0.000122,2,0.183,-8.056,1,0.0405,121.024,4,0.516
217118,0.214,0.717,0.605,0.0,11,0.138,-5.68,0,0.075,81.047,4,0.387
167933,0.766,0.717,0.604,0.0101,5,0.0828,-8.984,1,0.0562,141.627,4,0.889
120000,0.643,0.738,0.49,0.931,9,0.128,-10.113,0,0.187,71.984,4,0.464
206933,0.97,0.549,0.371,0.132,2,0.639,-9.56,1,0.0378,87.024,3,0.13
188946,0.132,0.69,0.635,0.0,1,0.362,-7.624,1,0.34,144.065,4,0.569
200840,0.654,0.719,0.715,0.00504,7,0.251,-9.358,0,0.0532,95.167,4,0.961
206386,0.0262,0.779,0.626,0.00488,10,0.114,-7.73,0,0.067,140.078,4,0.419
158053,0.541,0.757,0.501,0.0,2,0.0718,-5.593,1,0.0466,89.931,4,0.91
255310,0.0108,0.754,0.73,0.00524,6,0.0237,-8.608,0,0.0352,128.026,4,0.964
192967,0.695,0.245,0.355,0.0,8,0.125,-13.039,1,0.0427,85.56,4,0.398
253579,0.0989,0.892,0.651,0.0,0,0.371,-8.645,0,0.378,105.814,4,0.599
191573,0.0647,0.728,0.674,0.00049,8,0.0523,-6.497,1,0.0398,98.023,4,0.434
282006,0.448,0.581,0.854,0.0,9,0.0958,-3.474,1,0.322,92.044,4,0.575
249000,1.88e-05,0.547,0.857,0.0356,1,0.161,-4.001,1,0.0324,106.008,4,0.287
220850,0.0112,0.578,0.694,0.0,5,0.102,-5.351,1,0.0706,129.921,4,0.268
119173,0.511,0.727,0.828,0.000302,9,0.175,-5.143,0,0.077,140.008,4,0.681
365000,0.16,0.287,0.562,0.0,0,0.103,-7.549,1,0.0304,147.622,4,0.126
231280,0.000384,0.457,0.794,7.26e-05,1,0.131,-6.624,0,0.0298,90.439,4,0.354
192172,0.0215,0.765,0.704,0.0,5,0.227,-4.589,0,0.127,147.055,4,0.498
68000,0.785,0.814,0.217,0.908,2,0.1,-15.636,0,0.086,82.965,4,0.722
267487,0.176,0.419,0.61,0.0,10,0.0351,-6.227,0,0.0345,79.981,4,0.365
241599,0.171,0.572,0.835,0.000376,0,0.0702,-6.219,1,0.0317,129.994,4,0.796
184413,0.0136,0.71,0.674,1.73e-05,1,0.0366,-5.393,1,0.0352,124.033,4,0.7
217666,0.161,0.662,0.807,0.0,9,0.332,-4.637,0,0.0501,94.98,4,0.41
189347,1.02e-05,0.274,0.99,0.0052,8,0.216,-3.329,0,0.0465,93.515,4,0.533
292800,0.0121,0.492,0.862,0.213,4,0.228,-9.158,0,0.0273,112.598,4,0.591
289333,0.0704,0.147,0.993,0.0,8,0.326,-1.66,1,0.319,85.104,5,0.244
252666,0.119,0.597,0.564,0.0,1,0.229,-6.968,1,0.23,135.92,4,0.233
165866,0.91,0.323,0.273,0.0,5,0.1,-10.152,1,0.0355,194.882,3,0.547
237920,0.264,0.566,0.825,0.0,11,0.218,-4.504,1,0.0383,94.991,4,0.278
165772,0.637,0.681,0.81,0.396,11,0.165,-5.688,1,0.104,94.18,4,0.47
268910,0.0984,0.763,0.742,0.0,6,0.38,-10.975,0,0.188,98.145,4,0.483
198000,0.992,0.389,0.0471,0.953,3,0.124,-21.994,1,0.0446,109.486,4,0.123
223360,0.814,0.714,0.311,0.0,1,0.0916,-7.971,1,0.0442,110.643,4,0.442
283800,0.181,0.596,0.605,0.000331,7,0.0863,-12.145,1,0.0255,97.798,4,0.886
213543,0.454,0.861,0.545,0.00295,8,0.0932,-8.085,0,0.152,135.992,4,0.523
218000,0.0506,0.644,0.822,3.52e-05,6,0.124,-5.687,0,0.0305,131.952,4,0.964
203493,0.199,0.828,0.65,0.0,9,0.113,-6.153,0,0.045,124.964,4,0.737
211139,0.273,0.509,0.661,4.89e-05,8,0.076,-4.334,0,0.0433,142.889,3,0.421
165293,0.588,0.659,0.456,0.0,1,0.198,-8.883,1,0.0307,133.229,4,0.892
207546,0.0187,0.675,0.666,0.692,11,0.112,-6.067,1,0.027,120.558,4,0.434
208506,0.0414,0.555,0.717,0.0,2,0.116,-5.114,1,0.0269,112.03,4,0.374
254533,0.021,0.424,0.632,0.0117,9,0.0545,-7.243,1,0.0922,97.694,4,0.356
244291,0.0105,0.667,0.875,3.46e-06,11,0.336,-5.274,0,0.122,110.029,4,0.715
233213,0.107,0.422,0.67,0.0,4,0.11,-5.955,1,0.0292,95.797,4,0.119
259906,0.181,0.644,0.919,0.134,2,0.622,-6.289,1,0.0561,117.459,4,0.871
278871,0.184,0.724,0.77,3.7e-05,4,0.243,-4.024,1,0.0533,176.243,4,0.935
119516,0.0236,0.786,0.423,0.892,8,0.113,-11.602,0,0.119,93.032,4,0.332
227560,0.00212,0.656,0.692,0.00305,1,0.128,-6.145,0,0.0563,128.016,4,0.693
169705,0.992,0.368,0.013,0.933,5,0.101,-25.756,1,0.052,134.891,3,0.198
258533,0.00548,0.617,0.721,0.000637,11,0.0645,-6.889,1,0.0305,119.961,4,0.765
193826,0.0124,0.738,0.937,0.00206,9,0.0338,-7.788,0,0.0668,131.994,4,0.614
205946,0.0375,0.703,0.696,5.65e-06,0,0.274,-5.482,1,0.0529,121.969,4,0.366
184000,0.139,0.605,0.596,0.000554,9,0.101,-6.65,1,0.029,126.066,4,0.119
181000,0.0338,0.653,0.911,0.000659,0,0.081,-4.635,1,0.0439,152.043,4,0.942
216393,0.00985,0.651,0.865,8.62e-05,1,0.0957,-4.02,0,0.0418,121.998,4,0.649
225000,0.967,0.335,0.0392,0.0042,4,0.0952,-14.5,1,0.0412,183.817,4,0.356
266533,0.309,0.337,0.717,0.0,2,0.418,-5.772,1,0.165,84.729,4,0.444
196520,0.108,0.861,0.693,0.000258,0,0.0814,-5.507,0,0.0652,128.992,4,0.802
215360,0.394,0.465,0.519,0.00156,5,0.204,-11.819,1,0.0239,86.6,4,0.881
217853,0.0125,0.715,0.641,0.000842,11,0.0932,-6.184,1,0.172,127.943,4,0.283
293826,0.0236,0.92,0.654,0.0158,11,0.0359,-3.051,0,0.0401,117.046,4,0.847
95600,0.883,0.564,0.265,0.916,11,0.121,-12.867,1,0.0673,83.298,4,0.344
210400,0.775,0.455,0.564,0.03,5,0.249,-7.404,0,0.0331,143.855,4,0.85
193747,0.1,0.756,0.766,0.0,9,0.313,-5.793,0,0.088,105.986,4,0.288
223515,0.148,0.781,0.589,0.0,1,0.166,-4.827,1,0.21,90.437,4,0.864
200640,0.000543,0.618,0.82,0.0,11,0.546,-4.593,0,0.0577,130.709,4,0.51
168520,0.438,0.854,0.675,5.5e-05,8,0.0439,-8.314,1,0.214,106.693,4,0.93
212146,0.373,0.561,0.764,0.0,2,0.157,-6.645,0,0.138,145.158,4,0.598
196800,0.006,0.554,0.851,0.0242,6,0.405,-10.526,0,0.0334,128.103,4,0.96
239400,0.135,0.82,0.937,0.000128,5,0.35,-4.81,0,0.0551,130.993,4,0.906
107517,0.0268,0.79,0.281,0.919,6,0.0883,-8.897,1,0.0682,98.117,4,0.837
268840,0.284,0.73,0.664,0.188,0,0.0499,-9.069,1,0.0374,94.014,4,0.681
231586,0.974,0.397,0.0675,0.000456,3,0.112,-16.775,1,0.043,109.352,4,0.134
277773,0.726,0.474,0.418,0.000285,7,0.306,-9.082,1,0.102,67.23,4,0.565
244120,0.867,0.329,0.319,0.0399,1,0.114,-12.078,0,0.0335,198.116,4,0.29
212093,0.071,0.87,0.686,3.44e-05,10,0.168,-7.748,0,0.099,107.965,4,0.55
235334,0.0103,0.475,0.881,2.54e-06,2,0.074,-3.207,1,0.0573,140.912,3,0.426
214826,0.495,0.772,0.427,0.724,4,0.108,-9.576,0,0.0437,99.995,4,0.0368
206440,0.943,0.676,0.198,0.0132,1,0.104,-13.91,1,0.0333,118.004,4,0.125
239306,0.0959,0.829,0.878,0.0,9,0.776,-5.951,1,0.101,87.991,4,0.883
229670,0.000874,0.563,0.717,0.0,1,0.183,-5.186,1,0.337,82.064,4,0.427
174945,0.341,0.824,0.882,0.000112,0,0.0697,-3.078,1,0.0477,92.037,4,0.898
234496,0.0368,0.567,0.735,0.000824,4,0.149,-7.296,1,0.0294,126.857,4,0.509
235236,0.181,0.442,0.39,2.8e-05,8,0.127,-7.916,1,0.0285,99.157,4,0.247
231840,0.248,0.469,0.278,0.000126,3,0.133,-16.311,0,0.028,169.735,4,0.331
230000,0.502,0.524,0.274,0.257,6,0.0924,-13.931,1,0.295,167.998,4,0.342
249335,0.0362,0.703,0.841,0.339,6,0.183,-8.183,1,0.0312,126.998,4,0.424
163216,0.0476,0.752,0.764,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,0.582
226612,0.644,0.792,0.678,0.0325,6,0.125,-8.245,0,0.0636,102.988,4,0.963
267080,0.0336,0.835,0.669,6.92e-05,6,0.0535,-5.582,0,0.0643,122.668,4,0.542
194098,0.0176,0.575,0.954,0.0506,1,0.0611,-3.093,0,0.0442,124.978,4,0.0882
308120,0.0029,0.333,0.927,0.000211,9,0.297,-8.55,0,0.0733,141.47,4,0.382
231211,0.31,0.559,0.777,0.0,1,0.105,-5.031,1,0.0432,87.016,4,0.329
224110,0.209,0.703,0.475,0.0,10,0.125,-12.104,1,0.207,160.118,4,0.185
202440,0.81,0.732,0.646,4.8e-06,8,0.109,-6.233,1,0.0493,88.049,4,0.532
234306,0.0773,0.574,0.918,0.0,8,0.263,-2.306,1,0.0495,166.098,4,0.754
238222,0.00451,0.549,0.793,1.28e-05,4,0.118,-2.905,0,0.0389,134.971,4,0.0681
252973,0.11,0.368,0.516,1.03e-05,4,0.0955,-6.058,0,0.0348,178.889,3,0.445
253866,0.204,0.958,0.705,2.02e-05,1,0.115,-4.916,1,0.167,124.997,4,0.516
218093,0.284,0.778,0.824,0.0,10,0.405,-5.892,0,0.0712,100.024,4,0.756
204280,0.431,0.484,0.731,0.0,1,0.151,-6.694,1,0.0379,101.654,4,0.51
243506,0.478,0.523,0.854,0.000939,9,0.271,-8.27,1,0.0954,146.688,4,0.83
218868,0.0445,0.74,0.669,0.0,0,0.184,-5.199,1,0.0373,122.007,4,0.536
156373,0.909,0.709,0.341,0.181,8,0.181,-9.739,1,0.0389,104.498,4,0.895
246440,5.05e-05,0.462,0.84,6.47e-05,2,0.0893,-6.667,1,0.0346,75.542,4,0.805
208909,0.112,0.874,0.789,0.149,0,0.0806,-4.667,1,0.036,125.036,4,0.454
141586,0.0484,0.656,0.542,0.0,7,0.126,-7.358,1,0.323,166.111,4,0.551
120750,0.551,0.611,0.456,1.45e-06,6,0.396,-9.624,0,0.06,120.01,4,0.152
286440,0.125,0.59,0.672,1.04e-06,1,0.147,-11.792,1,0.412,206.247,4,0.688
240200,0.446,0.841,0.898,5.61e-06,1,0.267,-3.439,1,0.236,96.059,4,0.862
131953,0.2,0.78,0.437,0.000174,9,0.0679,-10.277,1,0.0606,131.225,4,0.82
244083,0.653,0.367,0.136,0.915,8,0.117,-20.606,1,0.0412,169.706,3,0.104
165106,0.113,0.598,0.891,0.0,9,0.168,-3.458,0,0.262,202.039,4,0.942
190720,0.173,0.68,0.738,0.00036,6,0.37,-4.881,0,0.0331,105.015,4,0.675
307312,0.91,0.359,0.17,0.000238,4,0.11,-10.915,1,0.0308,137.062,3,0.178
175000,0.011,0.664,0.543,4.11e-05,1,0.0779,-8.067,0,0.209,159.889,4,0.468
195160,0.223,0.759,0.498,5.84e-05,10,0.406,-10.615,1,0.0776,126.972,4,0.244
262013,2.97e-05,0.426,0.934,0.0089,7,0.113,-4.063,0,0.0685,160.077,4,0.285
201666,7.19e-05,0.543,0.808,0.00336,10,0.114,-5.484,1,0.0407,95.19,4,0.472
255800,0.172,0.924,0.666,0.0066,3,0.159,-6.992,1,0.119,119.109,4,0.831
318653,0.978,0.364,0.0226,0.00483,0,0.0914,-19.517,1,0.0364,111.844,4,0.0915
169846,0.193,0.581,0.504,8.44e-06,11,0.583,-11.099,0,0.057,130.013,4,0.273
174860,0.49,0.755,0.625,0.0,2,0.157,-7.114,1,0.0896,147.02,4,0.374
84894,0.301,0.711,0.377,0.799,10,0.111,-11.189,0,0.0558,168.053,4,0.442
240339,0.488,0.59,0.612,0.000106,2,0.0822,-11.739,1,0.0581,120.635,4,0.739
163560,0.968,0.86,0.307,0.00267,3,0.22,-13.644,1,0.0552,114.806,4,0.964
97208,0.000149,0.49,0.872,0.251,5,0.47,-6.978,0,0.0601,84.001,4,0.556
205226,0.599,0.545,0.59,0.0,9,0.0916,-7.257,0,0.0813,100.835,3,0.583
197546,0.0233,0.602,0.658,6e-05,1,0.237,-5.934,1,0.0558,145.031,4,0.268
175755,0.0414,0.665,0.651,0.0,1,0.0896,-5.515,1,0.156,163.935,4,0.237
255600,0.0483,0.701,0.783,0.0,0,0.0673,-9.712,1,0.0398,79.885,4,0.965
222302,0.242,0.59,0.564,0.0,10,0.127,-8.771,1,0.135,161.95,4,0.274
129000,0.766,0.582,0.223,0.954,1,0.0658,-11.915,0,0.0688,80.093,4,0.0392
203417,0.0169,0.596,0.854,0.0,7,0.124,-5.114,0,0.463,120.274,4,0.152
191703,0.0203,0.673,0.717,0.00105,9,0.106,-7.444,1,0.0308,131.402,4,0.738
183515,0.0823,0.794,0.646,0.0,4,0.0918,-7.249,1,0.264,150.025,4,0.478
195637,0.107,0.792,0.743,0.0,7,0.183,-2.806,1,0.0851,150.024,4,0.742
127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329
236640,0.187,0.686,0.781,1.9e-05,2,0.332,-5.906,1,0.0523,120.191,4,0.64
172906,0.808,0.683,0.448,0.0,0,0.18,-11.507,1,0.0309,113.424,4,0.645
256441,0.0516,0.842,0.638,1.18e-06,5,0.139,-6.03,1,0.0378,116.973,4,0.889
267086,0.106,0.453,0.884,0.0,1,0.17,-4.475,1,0.286,180.672,4,0.434
245861,0.00251,0.482,0.946,0.0,4,0.0466,-3.231,0,0.0853,135.071,4,0.287
202500,0.00664,0.635,0.9,0.0145,0,0.37,-3.719,0,0.0377,127.978,4,0.15
275280,0.965,0.71,0.0565,0.0,7,0.0889,-15.099,1,0.0534,123.994,4,0.348
236333,0.919,0.592,0.0562,6.22e-06,2,0.111,-14.344,1,0.0599,127.005,4,0.266
323373,3.4e-05,0.359,0.893,0.0955,4,0.751,-8.036,0,0.0665,136.115,4,0.185
171428,0.307,0.61,0.645,0.0,1,0.198,-5.737,1,0.0648,126.077,4,0.4
200338,0.0323,0.482,0.453,0.00243,0,0.149,-8.864,1,0.059,134.799,4,0.17
206012,0.956,0.473,0.242,0.0171,0,0.103,-15.128,0,0.0335,79.418,4,0.147
179386,0.381,0.562,0.768,0.03,7,0.168,-6.613,1,0.0606,119.544,4,0.966
171696,0.000434,0.609,0.989,0.219,2,0.0715,-3.51,1,0.0867,130.046,4,0.0358
150706,0.715,0.526,0.774,0.0,5,0.437,-1.692,1,0.0459,131.715,4,0.715
273426,0.189,0.561,0.547,0.00157,11,0.17,-7.496,0,0.0321,139.755,4,0.19
229861,0.000523,0.594,0.893,0.0,8,0.373,-3.792,1,0.0962,126.063,4,0.417
186200,0.0925,0.822,0.476,0.0,0,0.0804,-6.4,0,0.443,196.017,4,0.335
198666,0.0732,0.899,0.751,0.0,11,0.127,-4.063,0,0.311,140.029,4,0.636
169620,0.182,0.79,0.629,7.06e-06,8,0.338,-4.055,1,0.142,170.023,4,0.267
226162,0.994,0.391,0.419,0.301,1,0.362,-11.111,1,0.0341,115.376,4,0.104
185440,0.136,0.435,0.456,1.62e-06,6,0.124,-10.305,1,0.0279,107.529,4,0.529
195986,0.0292,0.474,0.594,0.0,11,0.133,-5.756,1,0.0289,86.131,4,0.503
225751,0.0259,0.616,0.933,0.0,0,0.359,-3.762,0,0.0513,129.952,4,0.806
258064,0.522,0.846,0.825,0.0762,9,0.0537,-3.627,1,0.0396,132.047,4,0.964
182518,0.0521,0.616,0.88,0.000717,1,0.0539,-3.59,1,0.042,94.011,4,0.751
210000,0.0264,0.565,0.603,4.02e-05,9,0.0738,-6.33,1,0.177,177.996,4,0.171
275226,0.0011,0.604,0.789,0.83,5,0.368,-6.259,1,0.0273,122.024,4,0.347
247377,0.868,0.256,0.137,0.0,11,0.19,-10.338,1,0.038,70.692,4,0.143
195706,0.109,0.501,0.519,0.0,4,0.454,-5.88,0,0.0409,133.99,4,0.168
287040,0.236,0.802,0.463,0.00531,8,0.105,-8.379,1,0.162,103.961,4,0.291
220538,0.069,0.81,0.789,0.00103,1,0.0638,-5.048,1,0.04,94.025,4,0.856
198946,0.137,0.703,0.66,0.0,10,0.192,-5.119,0,0.123,95.031,4,0.79
138360,0.105,0.593,0.804,2.22e-06,7,0.047,-5.497,1,0.0319,148.959,4,0.962
201666,0.799,0.396,0.466,0.0,0,0.0943,-6.106,1,0.029,168.053,4,0.556
252866,0.385,0.509,0.538,0.0,7,0.104,-7.335,1,0.0572,75.089,4,0.244
184120,0.0797,0.395,0.892,0.0,11,0.706,-8.07,1,0.0537,148.43,4,0.67
280000,0.182,0.776,0.763,0.0065,5,0.077,-8.124,1,0.0535,128.433,4,0.82
175906,0.0283,0.421,0.831,0.0,4,0.464,-5.128,1,0.107,134.027,4,0.488
236618,0.822,0.499,0.229,4.59e-06,11,0.0914,-9.642,1,0.0361,178.461,3,0.239
217760,0.0266,0.674,0.752,0.0,1,0.357,-5.518,0,0.0376,129.931,4,0.63
247613,0.0217,0.858,0.76,0.0,4,0.322,-7.895,0,0.254,93.082,4,0.951
211882,0.212,0.764,0.604,0.000105,6,0.0858,-4.359,1,0.13,66.655,5,0.553
185811,0.0765,0.662,0.951,1.48e-05,5,0.324,-5.644,0,0.296,123.108,4,0.554
194506,0.00277,0.295,0.821,0.843,7,0.0662,-11.996,1,0.0585,129.983,4,0.158
211026,0.206,0.833,0.605,0.0,4,0.156,-5.042,0,0.0414,96.032,4,0.479
180053,0.141,0.809,0.82,4.5e-05,0,0.148,-4.741,1,0.143,87.941,4,0.718
210197,0.274,0.671,0.565,6.51e-05,11,0.37,-7.401,0,0.16,150.014,4,0.561
209197,0.364,0.597,0.922,0.0,1,0.392,-3.321,1,0.295,80.605,4,0.841
157174,0.934,0.511,0.145,2.64e-06,10,0.123,-9.827,1,0.0335,128.138,4,0.547
196720,0.154,0.573,0.789,0.0,9,0.348,-3.874,0,0.333,120.038,5,0.378
187885,0.384,0.612,0.559,0.0,1,0.38,-4.409,0,0.098,175.071,4,0.529
213000,8.38e-06,0.502,0.934,0.164,9,0.0921,-3.899,1,0.0553,102.121,4,0.477
211881,0.945,0.413,0.272,0.0279,1,0.112,-11.568,1,0.0317,109.69,4,0.355
294106,0.00212,0.392,0.849,0.000137,0,0.0848,-4.577,1,0.0359,171.094,4,0.317
239600,0.112,0.601,0.643,0.00209,2,0.088,-5.828,1,0.0314,128.262,4,0.552
226626,0.279,0.728,0.801,4.71e-06,8,0.143,-2.942,0,0.0683,130.059,4,0.416
205760,0.00295,0.662,0.844,4.78e-05,8,0.525,-5.495,1,0.0669,145.007,4,0.763
218000,0.0839,0.82,0.587,0.0,9,0.0492,-8.681,0,0.0946,129.244,4,0.856
233313,0.589,0.571,0.759,0.000274,9,0.314,-6.18,1,0.0402,106.034,4,0.633
170935,0.198,0.679,0.761,0.0,8,0.0861,-9.238,1,0.42,138.6,4,0.752
195579,0.918,0.563,0.261,0.0,10,0.0982,-9.251,1,0.0709,125.129,4,0.411
192920,0.803,0.72,0.316,0.00016,8,0.154,-12.532,0,0.0414,98.925,4,0.442
217925,0.0589,0.835,0.626,6e-05,1,0.396,-5.833,1,0.125,91.03,4,0.35
227456,0.149,0.885,0.522,0.000555,9,0.0744,-9.397,0,0.0703,120.033,4,0.298
149813,0.101,0.256,0.872,0.108,0,0.137,-3.822,1,0.0519,115.072,4,0.575
195023,0.00201,0.699,0.567,0.0372,4,0.0838,-8.145,0,0.13,159.988,4,0.591
288876,0.0533,0.599,0.667,0.0,7,0.134,-4.267,1,0.0367,80.984,4,0.817
245713,0.162,0.706,0.672,3.55e-06,8,0.115,-8.078,1,0.111,104.017,4,0.839
469866,0.305,0.425,0.581,6.3e-05,10,0.11,-5.964,0,0.0646,83.352,4,0.636
199320,0.283,0.703,0.747,0.0,0,0.396,-4.446,0,0.0895,149.974,4,0.7
133293,0.62,0.343,0.884,0.000673,5,0.564,-4.123,0,0.129,177.751,4,0.94
198786,0.078,0.699,0.917,0.0,0,0.065,-4.897,1,0.115,130.04,4,0.889
125906,0.896,0.624,0.474,0.0,4,0.0772,-6.028,1,0.0355,80.548,4,0.811
116680,0.128,0.776,0.608,0.0,10,0.0932,-6.478,0,0.104,156.025,4,0.402
185733,0.0339,0.557,0.54,0.00248,9,0.179,-10.484,1,0.0347,129.171,4,0.394
